dataset,language,spkid,gender,whisper_path,normal_path,whisper_length,normal_length,paired,transcription
wtimit,"EN,FR,PO",116,F,s116/audio/s116u336w.wav,s116/audio/s116u336n.wav,106998.0,118886.0,True,Rob made Hungarian goulash for dinner and gooseberry pie for dessert.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u337w.wav,s116/audio/s116u337n.wav,96595.0,101053.0,True,Bob bandaged both wounds with the skill of a doctor.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u338w.wav,s116/audio/s116u338n.wav,87679.0,89165.0,True,"The dark, murky lagoon wound around for miles."
wtimit,"EN,FR,PO",116,F,s116/audio/s116u339w.wav,s116/audio/s116u339n.wav,74304.0,83220.0,True,Did Shawn catch that big goose without help?
wtimit,"EN,FR,PO",116,F,s116/audio/s116u340w.wav,s116/audio/s116u340n.wav,77276.0,83220.0,True,Ducks have webbed feet and colorful feathers.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u341w.wav,s116/audio/s116u341n.wav,90651.0,98081.0,True,The high security prison was surrounded by barbed wire.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u342w.wav,s116/audio/s116u342n.wav,77276.0,101053.0,True,Take charge of choosing her bride's maids' gowns.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u343w.wav,s116/audio/s116u343n.wav,83220.0,96595.0,True,The frightened child was gently subdued by his big brother.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u344w.wav,s116/audio/s116u344n.wav,72818.0,72818.0,True,I know I didn't meet her early enough.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u345w.wav,s116/audio/s116u345n.wav,84706.0,93623.0,True,Trish saw hours and hours of movies Saturday.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u346w.wav,s116/audio/s116u346n.wav,90651.0,102539.0,True,The barracuda recoiled from the serpent's poisonous fangs.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u347w.wav,s116/audio/s116u347n.wav,114428.0,121858.0,True,The patient and the surgeon are both recuperating from the lengthy operation.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u348w.wav,s116/audio/s116u348n.wav,89165.0,111456.0,True,I'll have a scoop of that exotic purple and turquoise sherbet.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u349w.wav,s116/audio/s116u349n.wav,106998.0,118886.0,True,The preschooler couldn't verbalize her feelings about the emergency conditions.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u350w.wav,s116/audio/s116u350n.wav,105511.0,112942.0,True,Many wealthy tycoons splurged and bought both a yacht and a schooner.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u351w.wav,s116/audio/s116u351n.wav,109970.0,109970.0,True,The new suburbanites worked hard on refurbishing their older home.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u352w.wav,s116/audio/s116u352n.wav,117400.0,126317.0,True,"According to my interpretation of the problem, two lines must be perpendicular."
wtimit,"EN,FR,PO",116,F,s116/audio/s116u353w.wav,s116/audio/s116u353n.wav,98081.0,86192.0,True,A connoisseur will enjoy this shellfish dish.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u354w.wav,s116/audio/s116u354n.wav,80248.0,81734.0,True,A lawyer was appointed to execute her will.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u355w.wav,s116/audio/s116u355n.wav,69846.0,77276.0,True,Dolphins are intelligent marine mammals.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u356w.wav,s116/audio/s116u356n.wav,99567.0,86192.0,True,Diane may splurge and buy a turquoise necklace.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u357w.wav,s116/audio/s116u357n.wav,89165.0,104025.0,True,"The moisture in my eyes is from eyedrops, not from tears."
wtimit,"EN,FR,PO",116,F,s116/audio/s116u358w.wav,s116/audio/s116u358n.wav,80248.0,86192.0,True,George seldom watches daytime movies.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u359w.wav,s116/audio/s116u359n.wav,98081.0,102539.0,True,"The system may break down soon, so save your files frequently."
wtimit,"EN,FR,PO",116,F,s116/audio/s116u360w.wav,s116/audio/s116u360n.wav,80248.0,90651.0,True,I assume moisture will damage this ship's hull.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u361w.wav,s116/audio/s116u361n.wav,84706.0,99567.0,True,The speech symposium might begin Monday.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u362w.wav,s116/audio/s116u362n.wav,90651.0,99567.0,True,The annoying raccoons slipped into Phil's garden every night.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u363w.wav,s116/audio/s116u363n.wav,87679.0,81734.0,True,The cow wandered from the farmland and became lost.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u364w.wav,s116/audio/s116u364n.wav,123344.0,120372.0,True,Each untimely income loss coincided with the breakdown of a heating system part.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u365w.wav,s116/audio/s116u365n.wav,96595.0,96595.0,True,The gunman kept his victim cornered at gunpoint for three hours.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u366w.wav,s116/audio/s116u366n.wav,98081.0,98081.0,True,Would you please confirm government policy regarding waste removal?
wtimit,"EN,FR,PO",116,F,s116/audio/s116u367w.wav,s116/audio/s116u367n.wav,87679.0,89165.0,True,The surplus shoes were sold at a discount price.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u368w.wav,s116/audio/s116u368n.wav,111456.0,96595.0,True,Lori's costume needed black gloves to be completely elegant.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u369w.wav,s116/audio/s116u369n.wav,78762.0,92137.0,True,Bob papered over living room murals.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u370w.wav,s116/audio/s116u370n.wav,87679.0,93623.0,True,That noise problem grows more annoying each day.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u371w.wav,s116/audio/s116u371n.wav,96595.0,99567.0,True,Right now may not be the best time for business mergers.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u372w.wav,s116/audio/s116u372n.wav,83220.0,104025.0,True,That diagram makes sense only after much study.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u373w.wav,s116/audio/s116u373n.wav,75790.0,84706.0,True,A boring novel is a superb sleeping pill.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u374w.wav,s116/audio/s116u374n.wav,71332.0,77276.0,True,John cleans shellfish for a living.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u375w.wav,s116/audio/s116u375n.wav,81734.0,86192.0,True,Growing well-kept gardens is very time consuming.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u376w.wav,s116/audio/s116u376n.wav,78762.0,83220.0,True,Women may never become completely equal to men.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u377w.wav,s116/audio/s116u377n.wav,87679.0,96595.0,True,She always jokes about too much garlic in his food.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u378w.wav,s116/audio/s116u378n.wav,89165.0,96595.0,True,I just saw Jim near the new archeological museum.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u379w.wav,s116/audio/s116u379n.wav,78762.0,81734.0,True,Pam gives driving lessons on Thursdays.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u380w.wav,s116/audio/s116u380n.wav,72818.0,75790.0,True,Why charge money for such garbage?
wtimit,"EN,FR,PO",116,F,s116/audio/s116u381w.wav,s116/audio/s116u381n.wav,78762.0,83220.0,True,We welcome many new students each year.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u382w.wav,s116/audio/s116u382n.wav,87679.0,99567.0,True,George is paranoid about a future gas shortage.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u383w.wav,s116/audio/s116u383n.wav,83220.0,86192.0,True,The carpet cleaners shampooed our oriental rug.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u384w.wav,s116/audio/s116u384n.wav,74304.0,74304.0,True,Please shorten this skirt for Joyce.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u385w.wav,s116/audio/s116u385n.wav,77276.0,74304.0,True,His shoulder felt as if it were broken.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u386w.wav,s116/audio/s116u386n.wav,74304.0,84706.0,True,Which church do the Smiths worship in?
wtimit,"EN,FR,PO",116,F,s116/audio/s116u387w.wav,s116/audio/s116u387n.wav,87679.0,89165.0,True,The giant redwoods shimmered in the glistening sun.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u388w.wav,s116/audio/s116u388n.wav,93623.0,102539.0,True,Her right hand aches whenever the barometric pressure changes.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u389w.wav,s116/audio/s116u389n.wav,77276.0,93623.0,True,They own a big house in the remote countryside.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u390w.wav,s116/audio/s116u390n.wav,77276.0,89165.0,True,He picked up nine pairs of socks for each brother.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u391w.wav,s116/audio/s116u391n.wav,72818.0,74304.0,True,They all like long hot showers.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u392w.wav,s116/audio/s116u392n.wav,84706.0,83220.0,True,A young mouse scampered across the field and disappeared.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u393w.wav,s116/audio/s116u393n.wav,72818.0,75790.0,True,She uses both names interchangeably.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u394w.wav,s116/audio/s116u394n.wav,77276.0,72818.0,True,Calcium makes bones and teeth strong.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u395w.wav,s116/audio/s116u395n.wav,81734.0,83220.0,True,"I took her word for it, but is she really going with you?"
wtimit,"EN,FR,PO",116,F,s116/audio/s116u396w.wav,s116/audio/s116u396n.wav,96595.0,96595.0,True,The fish began to leap frantically on the surface of the small lake.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u397w.wav,s116/audio/s116u397n.wav,84706.0,78762.0,True,Tim takes Sheila to see movies twice a week.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u398w.wav,s116/audio/s116u398n.wav,87679.0,102539.0,True,Children can consume many fruit candies in one sitting.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u399w.wav,s116/audio/s116u399n.wav,81734.0,92137.0,True,They assume no burglar will ever enter here.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u400w.wav,s116/audio/s116u400n.wav,81734.0,80248.0,True,Just drop notices in any suggestion box.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u401w.wav,s116/audio/s116u401n.wav,86192.0,77276.0,True,The taxicab broke down and caused a traffic jam.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u402w.wav,s116/audio/s116u402n.wav,84706.0,96595.0,True,We'll serve rhubarb pie after Rachel's talk.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u403w.wav,s116/audio/s116u403n.wav,102539.0,89165.0,True,Her wardrobe consists of only skirts and blouses.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u404w.wav,s116/audio/s116u404n.wav,92137.0,86192.0,True,Barb burned paper and leaves in a big bonfire.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u405w.wav,s116/audio/s116u405n.wav,80248.0,83220.0,True,Of course you can have another tunafish sandwich.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u406w.wav,s116/audio/s116u406n.wav,92137.0,105511.0,True,There was a gigantic wasp next to Irving's big top hat.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u407w.wav,s116/audio/s116u407n.wav,83220.0,87679.0,True,"Laugh, dance, and sing if fortune smiles upon you."
wtimit,"EN,FR,PO",116,F,s116/audio/s116u408w.wav,s116/audio/s116u408n.wav,75790.0,83220.0,True,"I'd ride the subway, but I haven't enough change."
wtimit,"EN,FR,PO",116,F,s116/audio/s116u409w.wav,s116/audio/s116u409n.wav,90651.0,104025.0,True,Eating spinach nightly increases strength miraculously.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u410w.wav,s116/audio/s116u410n.wav,83220.0,93623.0,True,Greg buys fresh milk each weekday morning.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u411w.wav,s116/audio/s116u411n.wav,87679.0,93623.0,True,Butterscotch fudge goes well with vanilla ice cream.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u412w.wav,s116/audio/s116u412n.wav,83220.0,89165.0,True,Gwen planted green beans in her vegetable garden.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u413w.wav,s116/audio/s116u413n.wav,87679.0,96595.0,True,Daphne's Swedish needlepoint scarf matched her skirt.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u414w.wav,s116/audio/s116u414n.wav,86192.0,96595.0,True,Irish youngsters eat fresh kippers for breakfast.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u415w.wav,s116/audio/s116u415n.wav,93623.0,80248.0,True,Move the garbage nearer to the large window.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u416w.wav,s116/audio/s116u416n.wav,72818.0,75790.0,True,A huge power outage rarely occurs.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u417w.wav,s116/audio/s116u417n.wav,99567.0,95109.0,True,Valley Lodge yearly celebrates the first calf born.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u418w.wav,s116/audio/s116u418n.wav,89165.0,108484.0,True,Iris thinks this zoo has eleven Spanish zebras.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u419w.wav,s116/audio/s116u419n.wav,89165.0,95109.0,True,The football team coach has a watch thin as a dime.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u420w.wav,s116/audio/s116u420n.wav,115914.0,104025.0,True,"Seamstresses attach zippers with a thimble, needle, and thread."
wtimit,"EN,FR,PO",116,F,s116/audio/s116u421w.wav,s116/audio/s116u421n.wav,93623.0,87679.0,True,Those who teach values first abolish cheating.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u422w.wav,s116/audio/s116u422n.wav,101053.0,99567.0,True,"Once you finish greasing your chain, be sure to wash thoroughly."
wtimit,"EN,FR,PO",116,F,s116/audio/s116u423w.wav,s116/audio/s116u423n.wav,98081.0,105511.0,True,Smash lightbulbs and their cash value will diminish to nothing.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u424w.wav,s116/audio/s116u424n.wav,90651.0,87679.0,True,Top zinnias rarely have crooked stems.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u425w.wav,s116/audio/s116u425n.wav,75790.0,71332.0,True,Movies never have enough villains.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u426w.wav,s116/audio/s116u426n.wav,95109.0,96595.0,True,A moth zig-zagged along the path through Otto's garden.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u427w.wav,s116/audio/s116u427n.wav,89165.0,71332.0,True,Every cab needs repainting often.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u428w.wav,s116/audio/s116u428n.wav,92137.0,90651.0,True,"A crab challenged me, but a quick stab vanquished him."
wtimit,"EN,FR,PO",116,F,s116/audio/s116u429w.wav,s116/audio/s116u429n.wav,81734.0,78762.0,True,A toothpaste tube should be squeezed from the bottom.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u430w.wav,s116/audio/s116u430n.wav,104025.0,101053.0,True,Those who are not purists use canned vegetables when making stew.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u431w.wav,s116/audio/s116u431n.wav,86192.0,83220.0,True,"The fifth jar contains big, juicy peaches."
wtimit,"EN,FR,PO",116,F,s116/audio/s116u432w.wav,s116/audio/s116u432n.wav,109970.0,99567.0,True,"Coffee is grown on steep, jungle-like slopes in temperate zones."
wtimit,"EN,FR,PO",116,F,s116/audio/s116u433w.wav,s116/audio/s116u433n.wav,106998.0,98081.0,True,The overweight charmer could slip poison into anyone's tea.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u434w.wav,s116/audio/s116u434n.wav,78762.0,78762.0,True,Each stag surely finds a big fawn.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u435w.wav,s116/audio/s116u435n.wav,112942.0,98081.0,True,The rich should invest in black zircons instead of stylish shoes.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u436w.wav,s116/audio/s116u436n.wav,80248.0,71332.0,True,Please sing just the club theme.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u437w.wav,s116/audio/s116u437n.wav,102539.0,98081.0,True,They used an aggressive policeman to flag thoughtless motorists.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u438w.wav,s116/audio/s116u438n.wav,111456.0,105511.0,True,Shell shock caused by shrapnel is sometimes cured through group therapy.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u439w.wav,s116/audio/s116u439n.wav,108484.0,105511.0,True,That stinging vapor was caused by chloride vaporization.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u440w.wav,s116/audio/s116u440n.wav,106998.0,111456.0,True,The advertising verse of Plymouth Variety Store never changes.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u441w.wav,s116/audio/s116u441n.wav,90651.0,78762.0,True,Don't look for group valuables in a bank vault.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u442w.wav,s116/audio/s116u442n.wav,104025.0,89165.0,True,Suburban housewives often suffer from the gab habit.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u443w.wav,s116/audio/s116u443n.wav,92137.0,87679.0,True,A lone star shone in the early evening sky.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u444w.wav,s116/audio/s116u444n.wav,87679.0,83220.0,True,The toddler found a clamshell near the camp site.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u445w.wav,s116/audio/s116u445n.wav,96595.0,83220.0,True,What is this large thing by the ironing board?
wtimit,"EN,FR,PO",116,F,s116/audio/s116u446w.wav,s116/audio/s116u446n.wav,101053.0,86192.0,True,Thomas thinks a larger clamp solves the problem.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u447w.wav,s116/audio/s116u447n.wav,86192.0,77276.0,True,First add milk to the shredded cheese.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u448w.wav,s116/audio/s116u448n.wav,83220.0,71332.0,True,Spherical gifts are difficult to wrap.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u449w.wav,s116/audio/s116u449n.wav,106998.0,101053.0,True,Ralph prepared red snapper with fresh lemon sauce for dinner.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u450w.wav,s116/audio/s116u450n.wav,111456.0,96595.0,True,Roy ignored the spurious data points in drawing the graph.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u451w.wav,s116/audio/s116u451n.wav,114428.0,108484.0,True,The thick elm forest was nearly overwhelmed by Dutch Elm Disease.
wtimit,"EN,FR,PO",116,F,s116/audio/s116u452w.wav,s116/audio/s116u452n.wav,111456.0,95109.0,True,"In developing film, many toxic chemicals are used."
wtimit,EN,117,M,s117/audio/s117u003w.wav,s117/audio/s117u003n.wav,56471.0,59443.0,True,This was easy for us.
wtimit,EN,117,M,s117/audio/s117u004w.wav,s117/audio/s117u004n.wav,71332.0,71332.0,True,Jane may earn more money by working hard.
wtimit,EN,117,M,s117/audio/s117u005w.wav,s117/audio/s117u005n.wav,59443.0,57957.0,True,She is thinner than I am.
wtimit,EN,117,M,s117/audio/s117u006w.wav,s117/audio/s117u006n.wav,71332.0,75790.0,True,Bright sunshine shimmers on the ocean.
wtimit,EN,117,M,s117/audio/s117u007w.wav,s117/audio/s117u007n.wav,75790.0,74304.0,True,Nothing is as offensive as innocence.
wtimit,EN,117,M,s117/audio/s117u008w.wav,s117/audio/s117u008n.wav,78762.0,74304.0,True,Why yell or worry over silly items?
wtimit,EN,117,M,s117/audio/s117u009w.wav,s117/audio/s117u009n.wav,71332.0,65387.0,True,Where were you while we were away?
wtimit,EN,117,M,s117/audio/s117u010w.wav,s117/audio/s117u010n.wav,74304.0,71332.0,True,Are your grades higher or lower than Nancy's?
wtimit,EN,117,M,s117/audio/s117u011w.wav,s117/audio/s117u011n.wav,71332.0,62415.0,True,He will allow a rare lie.
wtimit,EN,117,M,s117/audio/s117u012w.wav,s117/audio/s117u012n.wav,69846.0,68360.0,True,Will Robin wear a yellow lily?
wtimit,EN,117,M,s117/audio/s117u013w.wav,s117/audio/s117u013n.wav,65387.0,65387.0,True,Swing your arm as high as you can.
wtimit,EN,117,M,s117/audio/s117u014w.wav,s117/audio/s117u014n.wav,83220.0,81734.0,True,"Before Thursday's exam, review every formula."
wtimit,EN,117,M,s117/audio/s117u015w.wav,s117/audio/s117u015n.wav,77276.0,69846.0,True,The museum hires musicians every evening.
wtimit,EN,117,M,s117/audio/s117u016w.wav,s117/audio/s117u016n.wav,68360.0,71332.0,True,A roll of wire lay near the wall.
wtimit,EN,117,M,s117/audio/s117u017w.wav,s117/audio/s117u017n.wav,65387.0,65387.0,True,Carl lives in a lively home.
wtimit,EN,117,M,s117/audio/s117u018w.wav,s117/audio/s117u018n.wav,74304.0,74304.0,True,Alimony harms a divorced man's wealth.
wtimit,EN,117,M,s117/audio/s117u019w.wav,s117/audio/s117u019n.wav,78762.0,81734.0,True,Aluminum silverware can often be flimsy.
wtimit,EN,117,M,s117/audio/s117u020w.wav,s117/audio/s117u020n.wav,81734.0,84706.0,True,"She wore warm, fleecy, woolen overalls."
wtimit,EN,117,M,s117/audio/s117u021w.wav,s117/audio/s117u021n.wav,62415.0,81734.0,True,Alfalfa is healthy for you.
wtimit,EN,117,M,s117/audio/s117u022w.wav,s117/audio/s117u022n.wav,72818.0,87679.0,True,"When all else fails, use force."
wtimit,EN,117,M,s117/audio/s117u023w.wav,s117/audio/s117u023n.wav,74304.0,77276.0,True,Those musicians harmonize marvelously.
wtimit,EN,117,M,s117/audio/s117u024w.wav,s117/audio/s117u024n.wav,71332.0,69846.0,True,"Although always alone, we survive."
wtimit,EN,117,M,s117/audio/s117u025w.wav,s117/audio/s117u025n.wav,71332.0,65387.0,True,Only lawyers love millionaires.
wtimit,EN,117,M,s117/audio/s117u026w.wav,s117/audio/s117u026n.wav,66873.0,71332.0,True,Most young rise early every morning.
wtimit,EN,117,M,s117/audio/s117u027w.wav,s117/audio/s117u027n.wav,65387.0,66873.0,True,Did dad do academic bidding?
wtimit,EN,117,M,s117/audio/s117u028w.wav,s117/audio/s117u028n.wav,71332.0,74304.0,True,Beg that guard for one gallon of gas.
wtimit,EN,117,M,s117/audio/s117u029w.wav,s117/audio/s117u029n.wav,68360.0,71332.0,True,Help Greg to pick a peck of potatoes.
wtimit,EN,117,M,s117/audio/s117u030w.wav,s117/audio/s117u030n.wav,60929.0,54985.0,True,Get a calico cat to keep.
wtimit,EN,117,M,s117/audio/s117u031w.wav,s117/audio/s117u031n.wav,63901.0,62415.0,True,A good attitude is unbeatable.
wtimit,EN,117,M,s117/audio/s117u032w.wav,s117/audio/s117u032n.wav,78762.0,74304.0,True,It's fun to roast marshmallows on a gas burner.
wtimit,EN,117,M,s117/audio/s117u033w.wav,s117/audio/s117u033n.wav,74304.0,71332.0,True,Coconut cream pie makes a nice dessert.
wtimit,EN,117,M,s117/audio/s117u034w.wav,s117/audio/s117u034n.wav,68360.0,63901.0,True,Don't do Charlie's dirty dishes.
wtimit,EN,117,M,s117/audio/s117u035w.wav,s117/audio/s117u035n.wav,71332.0,69846.0,True,Help celebrate your brother's success.
wtimit,EN,117,M,s117/audio/s117u036w.wav,s117/audio/s117u036n.wav,86192.0,81734.0,True,Only the most accomplished artists obtain popularity.
wtimit,EN,117,M,s117/audio/s117u037w.wav,s117/audio/s117u037n.wav,77276.0,72818.0,True,Critical equipment needs proper maintenance.
wtimit,EN,117,M,s117/audio/s117u038w.wav,s117/audio/s117u038n.wav,99567.0,80248.0,True,Young people participate in athletic activities.
wtimit,EN,117,M,s117/audio/s117u039w.wav,s117/audio/s117u039n.wav,80248.0,78762.0,True,Barb's gold bracelet was a graduation present.
wtimit,EN,117,M,s117/audio/s117u040w.wav,s117/audio/s117u040n.wav,87679.0,74304.0,True,Stimulating discussions keep students' attention.
wtimit,EN,117,M,s117/audio/s117u041w.wav,s117/audio/s117u041n.wav,89165.0,95109.0,True,Etiquette mandates compliance with existing regulations.
wtimit,EN,117,M,s117/audio/s117u042w.wav,s117/audio/s117u042n.wav,69846.0,71332.0,True,Biblical scholars argue history.
wtimit,EN,117,M,s117/audio/s117u043w.wav,s117/audio/s117u043n.wav,71332.0,71332.0,True,Elderly people are often excluded.
wtimit,EN,117,M,s117/audio/s117u044w.wav,s117/audio/s117u044n.wav,81734.0,72818.0,True,Basketball can be an entertaining sport.
wtimit,EN,117,M,s117/audio/s117u045w.wav,s117/audio/s117u045n.wav,74304.0,80248.0,True,Addition and subtraction are learned skills.
wtimit,EN,117,M,s117/audio/s117u046w.wav,s117/audio/s117u046n.wav,68360.0,80248.0,True,That pickpocket was caught red-handed.
wtimit,EN,117,M,s117/audio/s117u047w.wav,s117/audio/s117u047n.wav,71332.0,69846.0,True,Mom strongly dislikes appetizers.
wtimit,EN,117,M,s117/audio/s117u048w.wav,s117/audio/s117u048n.wav,72818.0,92137.0,True,Grandmother outgrew her upbringing in petticoats.
wtimit,EN,117,M,s117/audio/s117u049w.wav,s117/audio/s117u049n.wav,87679.0,89165.0,True,At twilight on the twelfth day we'll have Chablis.
wtimit,EN,117,M,s117/audio/s117u050w.wav,s117/audio/s117u050n.wav,87679.0,81734.0,True,Catastrophic economic cutbacks neglect the poor.
wtimit,EN,117,M,s117/audio/s117u051w.wav,s117/audio/s117u051n.wav,72818.0,71332.0,True,Ambidextrous pickpockets accomplish more.
wtimit,EN,117,M,s117/audio/s117u052w.wav,s117/audio/s117u052n.wav,77276.0,77276.0,True,Her classical performance gained critical acclaim.
wtimit,EN,117,M,s117/audio/s117u053w.wav,s117/audio/s117u053n.wav,83220.0,69846.0,True,Even a simple vocabulary contains symbols.
wtimit,EN,117,M,s117/audio/s117u054w.wav,s117/audio/s117u054n.wav,93623.0,90651.0,True,The eastern coast is a place for pure pleasure and excitement.
wtimit,EN,117,M,s117/audio/s117u055w.wav,s117/audio/s117u055n.wav,83220.0,80248.0,True,The lack of heat compounded the tenant's grievances.
wtimit,EN,117,M,s117/audio/s117u056w.wav,s117/audio/s117u056n.wav,84706.0,77276.0,True,Academic aptitude guarantees your diploma.
wtimit,EN,117,M,s117/audio/s117u057w.wav,s117/audio/s117u057n.wav,77276.0,72818.0,True,The prowler wore a ski mask for disguise.
wtimit,EN,117,M,s117/audio/s117u058w.wav,s117/audio/s117u058n.wav,96595.0,95109.0,True,We experience distress and frustration obtaining our degrees.
wtimit,EN,117,M,s117/audio/s117u059w.wav,s117/audio/s117u059n.wav,71332.0,69846.0,True,The singer's finger had a splinter.
wtimit,EN,117,M,s117/audio/s117u060w.wav,s117/audio/s117u060n.wav,93623.0,90651.0,True,The legislature met to judge the state of public education.
wtimit,EN,117,M,s117/audio/s117u061w.wav,s117/audio/s117u061n.wav,87679.0,87679.0,True,Chocolate and roses never fail as a romantic gift.
wtimit,EN,117,M,s117/audio/s117u062w.wav,s117/audio/s117u062n.wav,89165.0,71332.0,True,Any contributions will be greatly appreciated.
wtimit,EN,117,M,s117/audio/s117u063w.wav,s117/audio/s117u063n.wav,78762.0,84706.0,True,Continental drift is a geological theory.
wtimit,EN,117,M,s117/audio/s117u064w.wav,s117/audio/s117u064n.wav,77276.0,72818.0,True,Regular attendance is seldom required.
wtimit,EN,117,M,s117/audio/s117u065w.wav,s117/audio/s117u065n.wav,80248.0,72818.0,True,Challenge each general's intelligence.
wtimit,EN,117,M,s117/audio/s117u066w.wav,s117/audio/s117u066n.wav,86192.0,80248.0,True,We got drenched from the uninterrupted rain.
wtimit,EN,117,M,s117/audio/s117u067w.wav,s117/audio/s117u067n.wav,89165.0,96595.0,True,Last year's gas shortage caused steep price increases.
wtimit,EN,117,M,s117/audio/s117u068w.wav,s117/audio/s117u068n.wav,83220.0,83220.0,True,Upgrade your status to reflect your wealth.
